index,ODDO1,00:00:00,00:30:00,01:00:00,01:30:00,02:00:00,02:30:00,03:00:00,03:30:00,04:00:00,04:30:00,05:00:00,05:30:00,06:00:00,06:30:00,07:00:00,07:30:00,08:00:00,08:30:00,09:00:00,09:30:00,10:00:00,10:30:00,11:00:00,11:30:00
17780,-21.978971600000023,7528736,7361664,7324912,7483552,7573776,7375968,7378432,7390800,7351088,7441760,7343840,7372832,7497680,7468880,7474544,7425440,7367056,7563712,7526576,7378320,7360432,7507008,7373712,7364080
17781,-21.406541600000082,7528736,7361664,7324912,7483552,7573776,7375968,7378432,7390800,7351088,7441760,7343840,7372832,7497680,7468880,7474544,7425440,7367056,7563712,7526576,7378320,7360432,7507008,7373712,7364080
17782,-20.834112600000026,7528736,7361664,7324912,7483552,7573776,7375968,7378432,7390800,7351088,7441760,7343840,7372832,7497680,7468880,7474544,7425440,7367056,7563712,7526576,7378320,7360432,7507008,7373712,7364080
17783,-20.261682600000086,7528736,7361664,7324912,7483552,7573776,7375968,7378432,7390800,7351088,7441760,7343840,7372832,7497680,7468880,7474544,7425440,7367056,7563712,7526576,7378320,7360432,7507008,7373712,7364080
17784,-19.68925260000003,7528736,7361664,7324912,7483552,7573776,7375968,7378432,7390800,7351088,7441760,7343840,7372832,7497680,7468880,7474544,7425440,7367056,7563712,7526576,7378320,7360432,7507008,7373712,7364080
17785,-19.11682260000009,7528736,7361664,7324912,7483552,7573776,7375968,7378432,7390800,7351088,7441760,7343840,7372832,7497680,7468880,7474544,7425440,7367056,7563712,7526576,7378320,7360432,7507008,7373712,7364080
17786,-18.544392600000037,7528736,7361664,7324912,7483552,7573776,7375968,7378432,7390800,7351088,7441760,7343840,7372832,7497680,7468880,7474544,7425440,7367056,7563712,7526576,7378320,7360432,7507008,7373712,7364080
17787,-17.971962599999983,7528736,7361664,7324912,7483552,7573776,7375968,7378432,7390800,7351088,7441760,7343840,7372832,7497680,7468880,7474544,7425440,7367056,7563712,7526576,7378320,7360432,7507008,7373712,7364080
17788,-17.399532600000043,7528736,7361664,7324912,7483552,7573776,7375968,7378432,7390800,7351088,7441760,7343840,7372832,7497680,7468880,7474544,7425440,7367056,7563712,7526576,7378320,7360432,7507008,7373712,7364080
17789,-16.82710259999999,7528736,7361664,7324912,7483552,7573776,7375968,7378432,7390800,7351088,7441760,7343840,7372832,7497680,7468880,7474544,7425440,7367056,7563712,7526576,7378320,7360432,7507008,7373712,7364080
17790,-16.25467260000005,7528736,7361664,7324912,7483552,7573776,7375968,7378432,7390800,7351088,7441760,7343840,7372832,7497680,7468880,7474544,7425440,7367056,7563712,7526576,7378320,7360432,7507008,7373712,7364080
17791,-15.682242599999995,7528736,7361664,7324912,7483552,7573776,7375968,7378432,7390800,7351088,7441760,7343840,7372832,7497680,7468880,7474544,7425440,7367056,7563712,7526576,7378320,7360432,7507008,7373712,7364080
17792,-15.109812600000055,7528736,7361664,7324912,7483552,7573776,7375968,7378432,7390800,7351088,7441760,7343840,7372832,7497680,7468880,7474544,7425440,7367056,7563712,7526576,7378320,7360432,7507008,7373712,7364080
17793,-14.537383599999998,7528736,7361664,7324912,7483552,7573776,7375968,7378432,7390800,7351088,7441760,7343840,7372832,7497680,7468880,7475280,7425440,7367056,7563712,7526576,7378320,7358880,7507008,7373712,7364080
17794,-13.964953600000058,7528736,7361664,7324912,7483552,7573776,7375968,7378432,7390800,7351088,7441760,7343840,7372832,7497680,7468880,7475280,7425440,7367056,7563712,7526576,7378320,7358880,7507008,7373712,7364080
17795,-13.392523600000004,7528736,7361664,7324912,7483552,7573776,7375968,7378432,7390800,7351760,7441760,7343840,7372832,7497680,7468880,7475280,7425440,7367056,7563712,7526576,7378320,7358880,7507008,7373712,7364080
17796,-12.820093600000064,7528736,7361664,7324912,7483552,7573776,7375968,7378432,7390800,7351760,7441760,7343840,7372832,7497680,7468880,7475280,7425440,7367056,7563712,7526576,7378320,7358880,7507008,7373712,7364080
17797,-12.24766360000001,7528736,7361664,7324912,7483552,7573776,7375968,7378432,7390800,7351760,7441760,7343840,7372832,7497680,7468880,7475280,7425440,7367056,7563712,7526576,7378320,7358880,7507008,7373712,7364080
17798,-11.67523360000007,7528736,7361664,7324912,7483552,7573776,7375968,7378432,7390800,7351760,7441760,7343840,7372832,7497680,7468880,7475280,7425440,7367056,7563712,7526576,7378320,7358880,7507008,7373712,7364080
17799,-11.102803600000016,7528736,7361664,7324912,7483552,7573776,7375968,7378432,7390800,7351760,7441760,7343840,7372832,7497680,7468880,7475280,7425440,7368112,7563712,7526576,7378320,7358880,7507008,7373712,7364080
17800,-10.530373600000075,7528736,7361664,7324912,7483552,7573776,7375968,7378416,7390800,7351760,7441760,7343840,7372832,7497680,7468880,7475280,7425440,7368112,7563712,7526576,7378320,7358880,7507008,7373712,7364080
17801,-9.957943600000021,7527424,7361664,7324912,7483552,7573776,7375968,7378416,7390800,7351760,7441760,7346528,7372832,7497680,7468880,7475280,7425440,7368112,7563712,7525296,7378320,7358880,7507008,7373712,7364080
17802,-9.385513600000081,7527424,7361664,7324912,7483552,7573776,7375968,7378416,7390800,7351760,7441760,7346528,7372832,7501136,7468880,7475280,7425440,7368112,7563712,7525296,7378320,7358880,7507008,7372192,7364080
17803,-8.813084600000025,7527424,7361664,7323120,7483552,7573776,7375968,7378416,7390800,7351760,7441760,7346528,7372832,7501136,7468880,7475280,7425440,7368112,7563712,7525296,7378320,7358880,7507008,7372192,7364080
17804,-8.240654600000084,7527424,7361664,7323120,7483552,7573776,7375968,7378416,7390800,7351760,7441760,7346528,7372832,7501136,7468880,7475280,7425440,7368112,7563712,7525296,7378320,7358880,7507008,7372192,7364080
17805,-7.6682246000000305,7527424,7361664,7323120,7483552,7573776,7375968,7378416,7390800,7351760,7441760,7346528,7372832,7501136,7468880,7475280,7425440,7368112,7563712,7525296,7378320,7358880,7507008,7372192,7364080
17806,-7.09579460000009,7527424,7361664,7323120,7483552,7572544,7375968,7378416,7390800,7351760,7441760,7346528,7372832,7501136,7468880,7475280,7425440,7368112,7563712,7525296,7378320,7358880,7507008,7372192,7364080
17807,-6.523364600000036,7527424,7361664,7323120,7483552,7572544,7375968,7378416,7390800,7351760,7441760,7346528,7372832,7501136,7468880,7475280,7425440,7368112,7563712,7525296,7378320,7358880,7507008,7372192,7364080
17808,-5.950934600000096,7527424,7361664,7323120,7483552,7572544,7375968,7378416,7390800,7351760,7441760,7346528,7372832,7501136,7468880,7475280,7425440,7368112,7563712,7525296,7378320,7358880,7507008,7372192,7364080
17809,-5.378504600000042,7527424,7361664,7323120,7483552,7572544,7375968,7378416,7390800,7351760,7441760,7346528,7372832,7501136,7468880,7475280,7425440,7368112,7563712,7525296,7378320,7358880,7507008,7372192,7364080
17810,-4.806074599999988,7527424,7361664,7323120,7483552,7572544,7375968,7378416,7390800,7351760,7441760,7346528,7372832,7501136,7468880,7475280,7425440,7368112,7563712,7525296,7378320,7358880,7507008,7372192,7364080
17811,-4.233644600000048,7527424,7361664,7323120,7483552,7572544,7375968,7378416,7390800,7351760,7441760,7346528,7372832,7501136,7468880,7475280,7425440,7368112,7563712,7525296,7378320,7358880,7507008,7372192,7364080
17812,-3.661214599999994,7527424,7361664,7323120,7483552,7572544,7375968,7378416,7390800,7351760,7441760,7346528,7372832,7501136,7468880,7475280,7425440,7368112,7563712,7525296,7378320,7358880,7507008,7372192,7364080
17813,-3.0887846000000536,7527424,7361664,7323120,7483552,7572544,7375968,7378416,7390800,7351760,7441760,7346528,7372832,7501136,7468880,7475280,7425440,7368112,7563712,7525296,7378320,7358880,7507008,7372192,7364080
17814,-2.516355599999997,7527424,7361664,7323120,7483552,7572544,7375968,7378416,7390800,7351760,7441760,7346528,7372832,7501136,7468880,7475280,7425440,7368112,7563712,7525296,7378320,7358880,7507008,7372192,7364080
17815,-1.9439256000000569,7527424,7361664,7323120,7483552,7572544,7375968,7378416,7390800,7351760,7441760,7346528,7372832,7501136,7468880,7475280,7425440,7368112,7563712,7525296,7378320,7358880,7507008,7372192,7364080
17816,-1.371495600000003,7527424,7361664,7323120,7483552,7572544,7375968,7378416,7390800,7351760,7441760,7346528,7372832,7501136,7468880,7475280,7425440,7368112,7563712,7525296,7378320,7358880,7507008,7372192,7364080
17817,-0.7990656000000627,7527424,7361664,7323120,7483552,7572544,7375968,7378416,7390800,7351760,7441760,7346528,7372832,7501136,7468880,7475280,7425440,7368112,7563712,7525296,7378320,7358880,7507008,7372192,7364080
17818,-0.2266356000000087,7527424,7361664,7323120,7483552,7572544,7375968,7378416,7390800,7351760,7441760,7346528,7372832,7501136,7468880,7475280,7425440,7368112,7563712,7525296,7378320,7358880,7507008,7372192,7364080
17819,0.34579439999993156,7527424,7361664,7323120,7483552,7572544,7375968,7378416,7390800,7351760,7441760,7346528,7372832,7501136,7468880,7475280,7425440,7368112,7563712,7525296,7378320,7358880,7507008,7372192,7364080
17820,0.9182243999999855,7527424,7361664,7323120,7483552,7572544,7375968,7378416,7390800,7351760,7441760,7346528,7372832,7501136,7468880,7475280,7425440,7368112,7563712,7525296,7378320,7358880,7507008,7372192,7364080
17821,1.4906544000000395,7527424,7361664,7323120,7483552,7572544,7375968,7378416,7390800,7351760,7441760,7346528,7372832,7501136,7468880,7475280,7425440,7368112,7563712,7525296,7378320,7358880,7507008,7372192,7364080
17822,2.0630843999999797,7527424,7361664,7323120,7483552,7572544,7375968,7378416,7390800,7351760,7441760,7346528,7372832,7501136,7468880,7475280,7425440,7368112,7563712,7525296,7378320,7358880,7507008,7372192,7364080
17823,2.63551439999992,7527424,7361664,7323120,7483552,7572544,7375968,7378416,7390800,7351760,7441760,7346528,7372832,7501136,7468880,7475280,7425440,7368112,7563712,7525296,7378320,7358880,7507008,7372192,7364080
17824,3.2079443999998603,7527424,7361664,7323120,7483552,7572544,7375968,7378416,7391312,7351760,7441760,7346528,7372832,7501136,7468880,7475280,7425440,7368112,7563712,7525296,7378320,7358880,7507008,7372192,7364080
17825,3.7803733999999167,7527424,7361664,7323120,7483552,7572544,7375968,7378416,7391312,7351760,7441760,7346528,7372832,7501136,7468672,7475280,7425440,7368112,7563712,7525296,7377376,7358880,7507008,7372192,7364080
17826,4.352803399999857,7527424,7361664,7323120,7483552,7572544,7375968,7378416,7391312,7351760,7441760,7346528,7372832,7501136,7468672,7475280,7425440,7368112,7563712,7525296,7377376,7358880,7507008,7372192,7364080
17827,4.925233400000025,7527424,7361664,7323120,7483552,7572544,7375968,7378416,7391312,7351760,7441760,7346528,7372832,7501136,7468672,7475280,7425440,7368112,7563712,7525296,7377376,7358880,7507008,7372192,7364080
17828,5.497663399999965,7527424,7361664,7323120,7483552,7572544,7375968,7378416,7391312,7351760,7441760,7346528,7372832,7501136,7468672,7475280,7425440,7368112,7563712,7525296,7377376,7358880,7507008,7372192,7364080
17829,6.070093399999905,7527424,7361664,7323120,7483552,7572544,7375696,7378416,7391312,7351760,7441760,7346528,7372832,7501136,7468672,7475280,7425440,7368112,7563712,7525296,7377376,7358880,7507008,7372192,7364080
17830,6.642523400000073,7527424,7361664,7323120,7483552,7572544,7375696,7378416,7391312,7351760,7441760,7346528,7372832,7501136,7468672,7475280,7425440,7368112,7564064,7525296,7377376,7358880,7507008,7372192,7361568
17831,7.214953400000013,7527424,7361664,7323120,7483552,7572544,7375696,7378416,7391312,7351760,7441760,7346528,7372832,7501136,7468672,7475280,7426432,7368112,7564064,7525296,7377376,7358880,7506128,7372192,7361568
17832,7.787383399999953,7527424,7361664,7323120,7483552,7572544,7375696,7378416,7391312,7351760,7441760,7346528,7372832,7501136,7468672,7475280,7426432,7368112,7564064,7525296,7377376,7358880,7506128,7372192,7361568
17833,8.359813399999894,7527424,7361664,7323120,7483552,7572544,7375696,7378416,7391312,7351760,7441760,7346528,7372832,7501136,7468672,7475280,7426432,7368112,7564064,7525296,7377376,7358880,7506128,7372192,7361568
17834,8.932243400000061,7527424,7361664,7323120,7483552,7572544,7375696,7378416,7391312,7351760,7442096,7346528,7333456,7501136,7468672,7475280,7426432,7368112,7564064,7525296,7377376,7358880,7506128,7372192,7361568
17835,9.50467239999989,7527424,7361664,7323120,7483552,7572544,7375696,7378416,7391312,7351760,7442096,7346528,7333456,7501136,7468672,7475280,7426432,7368112,7564064,7525296,7377376,7358880,7506128,7372192,7361568
17836,10.077102400000058,7527424,7361664,7323120,7483552,7572544,7375696,7378416,7391312,7351760,7442096,7346528,7333456,7501136,7468672,7475280,7426432,7368112,7564064,7525296,7377376,7358880,7506128,7372192,7361568
17837,10.649532399999998,7527424,7358848,7323120,7483552,7572544,7375696,7378416,7391312,7351760,7442096,7346528,7333456,7501136,7468672,7475280,7426432,7368112,7564064,7525296,7377376,7358880,7506128,7372192,7361568
17838,11.221962399999938,7527424,7358848,7323120,7483552,7572544,7375696,7378416,7391312,7351760,7442096,7346528,7333456,7501136,7468672,7475280,7426432,7368112,7564064,7525296,7377376,7358880,7506128,7372192,7361568
17839,11.794392399999879,7527424,7358848,7323120,7482384,7572544,7375696,7378416,7391312,7351760,7442096,7346528,7333456,7501136,7468672,7475280,7426432,7368112,7564064,7525296,7377376,7358880,7506128,7372192,7361568
17840,12.366822400000046,7527424,7358848,7323120,7482384,7572544,7375696,7378416,7391312,7351760,7442096,7346528,7333456,7501136,7468672,7475280,7426432,7368112,7564064,7525296,7377376,7358880,7506128,7372192,7361568
17841,12.939252399999987,7527424,7358848,7323120,7482384,7572544,7375696,7378416,7391312,7351760,7442096,7346528,7333456,7501136,7468672,7475280,7426432,7368112,7564064,7525296,7377376,7358880,7506128,7372192,7361568
17842,13.511682399999927,7527424,7358848,7323120,7482384,7572544,7375696,7378416,7391312,7351760,7442096,7346528,7333456,7501136,7468672,7475280,7426432,7368112,7564064,7525296,7377376,7358880,7506128,7372192,7361568
17843,14.084112399999867,7527424,7358848,7323120,7482384,7572544,7375696,7378416,7391312,7351760,7442096,7346528,7333456,7501136,7468672,7475280,7426432,7368112,7564064,7525296,7377376,7358880,7506128,7372192,7361568
17844,14.656542400000035,7527424,7358848,7323120,7482384,7572544,7375696,7378416,7391312,7351760,7442096,7346528,7333456,7501136,7468672,7475280,7426432,7368112,7564064,7525296,7377376,7358880,7506128,7372192,7361568
17845,15.228972399999975,7527424,7358848,7323120,7482384,7572544,7375696,7378416,7391312,7351760,7442096,7346528,7333456,7501136,7468672,7475280,7426432,7368112,7564064,7525296,7377376,7358880,7506128,7372192,7361568
17846,15.801401400000032,7527424,7358848,7323120,7482384,7572544,7375696,7378416,7391312,7351760,7442096,7346528,7333456,7501136,7468672,7475280,7426432,7368112,7564064,7525296,7377376,7358880,7506128,7372192,7361568
17847,16.373831399999972,7527424,7358848,7323120,7482384,7572544,7375696,7378416,7391312,7351760,7442096,7346528,7333456,7501136,7468672,7475280,7426432,7368112,7564064,7525296,7377376,7358880,7506128,7372192,7361568
17848,16.946261399999912,7527424,7358848,7323120,7482384,7572544,7375696,7378416,7391312,7351760,7442096,7346528,7333456,7501136,7468672,7475280,7426432,7368112,7564064,7525296,7377376,7358880,7506128,7372192,7361568
17849,17.518691399999852,7527424,7358848,7323120,7482384,7572544,7375696,7378416,7391312,7351760,7442096,7346528,7333456,7501136,7468672,7475280,7426432,7368112,7564064,7525296,7377376,7358880,7506128,7372192,7361568
17850,18.09112140000002,7527424,7358848,7323120,7482384,7572544,7375696,7378416,7391312,7351760,7442096,7346528,7333456,7501136,7468672,7475280,7426432,7368112,7564064,7525296,7377376,7358880,7506128,7372192,7361568
17851,18.66355139999996,7527424,7358848,7323120,7482384,7572544,7375696,7378416,7391312,7351760,7442096,7346528,7333456,7501136,7468672,7475280,7426432,7368112,7564064,7525296,7377376,7358880,7506128,7372192,7361568
17852,19.09794839999995,7527424,7358848,7323120,7482384,7572544,7375696,7378416,7391312,7351760,7442096,7346528,7333456,7501136,7468672,7475280,7426432,7368112,7564064,7525296,7377376,7358880,7506128,7372192,7361568
17853,19.53234539999994,7527424,7358848,7323120,7482384,7572544,7375696,7378416,7391312,7351760,7442096,7346528,7333456,7501136,7468672,7475280,7426432,7368112,7564064,7525296,7377376,7358880,7506128,7372192,7361568
17854,19.96674239999993,7527424,7358848,7323120,7482384,7572544,7375696,7378416,7391312,7351840,7442096,7346528,7333456,7501136,7468672,7475280,7426432,7368112,7564064,7525296,7377376,7358880,7506128,7372192,7361568
17855,20.40114040000003,7527424,7358848,7323120,7482384,7572544,7375696,7378416,7391312,7351840,7442096,7346528,7333456,7501136,7468672,7475536,7426432,7368112,7564064,7525296,7377376,7358416,7506128,7372192,7361568
17856,20.83553740000002,7527424,7358848,7323120,7482384,7572544,7375696,7378416,7391312,7351840,7442096,7346528,7333456,7501136,7468672,7475536,7426432,7368112,7564064,7525296,7377376,7358416,7506128,7372192,7361568
17857,21.26993440000001,7527424,7358848,7323120,7482384,7572544,7375696,7378416,7391312,7351840,7442096,7346528,7333456,7501136,7468672,7475536,7426432,7368112,7564064,7525296,7377376,7358416,7506128,7372192,7361568
17858,21.7043314,7527424,7358848,7323120,7482384,7572544,7375696,7378416,7391312,7351840,7442096,7346528,7333456,7501136,7468672,7475536,7426432,7368112,7564064,7525296,7377376,7358416,7506128,7372192,7361568
17859,22.13872839999999,7527424,7358848,7323120,7482384,7572544,7375696,7378464,7391312,7351840,7442096,7346528,7333456,7501136,7468672,7475536,7426432,7368112,7564064,7525296,7377376,7358416,7506128,7372192,7361568
17860,22.57312539999998,7527424,7358848,7323120,7482384,7572544,7375696,7378464,7391312,7351840,7442096,7346528,7333456,7501136,7468672,7475536,7426432,7368112,7564064,7525248,7377376,7358416,7506128,7372192,7361568
17861,23.007523399999855,7527056,7358848,7323120,7482384,7572544,7375696,7378464,7391312,7351840,7442096,7346528,7333456,7501136,7468672,7475536,7426432,7368304,7564064,7525248,7377376,7358416,7506128,7372608,7361568
17862,23.441920400000072,7527056,7358848,7323120,7482384,7572544,7375696,7378464,7391312,7351840,7442096,7346528,7333456,7501136,7468672,7475536,7426432,7368304,7564064,7525248,7377376,7358416,7506128,7372608,7361568
17863,23.87631740000006,7527056,7358848,7323136,7482384,7572544,7375696,7378464,7391312,7351840,7442096,7346528,7333456,7494144,7468672,7475536,7426432,7368304,7564064,7525248,7377376,7358416,7506128,7372608,7361568
17864,24.31071440000005,7527056,7358848,7323136,7482384,7572544,7375696,7378464,7391312,7351840,7442096,7339376,7333456,7494144,7468672,7475536,7426432,7368304,7564064,7525248,7377376,7358416,7506128,7372608,7361568
17865,24.74511140000004,7527056,7358848,7323136,7482384,7572544,7375696,7378464,7391312,7351840,7442096,7339376,7333456,7494144,7468672,7475536,7426432,7368304,7564064,7525248,7377376,7358416,7506128,7372608,7361568
17866,25.17950840000003,7527056,7358848,7323136,7482384,7572688,7375696,7378464,7391312,7351840,7442096,7339376,7333456,7494144,7468672,7475536,7426432,7368304,7564064,7525248,7377376,7358416,7506128,7372608,7361568
